gene_id,avg_effective_length
ENSG00000154620,1255.3547619047617
ENSG00000154639,3278.1080952380958
ENSG00000154640,981.0552380952381
ENSG00000154642,3013.75619047619
ENSG00000154645,2026.625714285714
ENSG00000154646,1837.2114285714285
ENSG00000154654,2733.4857142857145
ENSG00000154655,3747.0390476190473
ENSG00000154678,4457.64238095238
ENSG00000154710,2432.8604761904767
ENSG00000154719,995.3004761904765
ENSG00000154721,1689.7699999999998
ENSG00000154723,453.81523809523804
ENSG00000154727,5025.221428571428
ENSG00000154734,3956.516666666666
ENSG00000154736,8363.650952380953
ENSG00000154743,2382.6047619047617
ENSG00000154760,4248.880000000001
ENSG00000154764,2789.3847619047624
ENSG00000154767,1966.3242857142852
ENSG00000154781,1311.8033333333333
ENSG00000154783,2809.699523809524
ENSG00000154803,2683.5390476190482
ENSG00000154813,2541.1861904761904
ENSG00000154814,1884.3661904761902
ENSG00000154822,3971.037142857142
ENSG00000154832,1813.4433333333334
ENSG00000154839,1925.8614285714284
ENSG00000154845,1879.7076190476191
ENSG00000154856,2368.5585714285717
ENSG00000154864,3594.04238095238
ENSG00000154874,4228.354761904761
ENSG00000154889,1337.0828571428572
ENSG00000154898,5145.354761904761
ENSG00000154914,2869.596666666667
ENSG00000154917,3877.2852380952386
ENSG00000154920,1307.5933333333332
ENSG00000154928,3757.1585714285716
ENSG00000154930,2899.6380952380946
ENSG00000154945,3279.8685714285707
ENSG00000154957,2036.25380952381
ENSG00000154975,1852.3547619047613
ENSG00000154978,2721.387142857143
ENSG00000154997,2606.354761904762
ENSG00000155008,6398.354761904763
ENSG00000155011,1777.5295238095232
ENSG00000155016,4192.248095238096
ENSG00000155026,1698.8257142857144
ENSG00000155034,6060.438095238095
ENSG00000155052,5225.685714285714
ENSG00000155066,2115.5761904761907
ENSG00000155070,648.354761904762
ENSG00000155085,1407.652857142857
ENSG00000155087,615.354761904762
ENSG00000155090,2840.4404761904766
ENSG00000155093,3871.5319047619037
ENSG00000155096,3686.098095238095
ENSG00000155097,3881.6538095238093
ENSG00000155099,1978.3557142857142
ENSG00000155100,2181.859047619047
ENSG00000155111,3087.274761904762
ENSG00000155115,707.2690476190476
ENSG00000155158,6319.9652380952375
ENSG00000155189,2248.1014285714286
ENSG00000155229,1376.7304761904763
ENSG00000155249,1162.5923809523808
ENSG00000155252,4122.354761904761
ENSG00000155254,2880.8266666666673
ENSG00000155256,2131.6585714285707
ENSG00000155265,4106.029047619048
ENSG00000155269,2309.2466666666664
ENSG00000155275,2014.449523809524
ENSG00000155287,1263.322857142857
ENSG00000155304,3856.9685714285706
ENSG00000155307,1542.4442857142858
ENSG00000155313,3582.7138095238097
ENSG00000155324,1932.5242857142855
ENSG00000155329,782.8795238095237
ENSG00000155330,1441.584285714286
ENSG00000155363,1965.5566666666664
ENSG00000155366,1034.917619047619
ENSG00000155367,1588.3785714285716
ENSG00000155368,497.6352380952381
ENSG00000155380,3492.517619047619
ENSG00000155393,2729.2609523809524
ENSG00000155428,1231.783333333333
ENSG00000155438,925.1004761904765
ENSG00000155463,1688.0123809523807
ENSG00000155465,1871.227142857143
ENSG00000155495,2663.8785714285714
ENSG00000155506,2903.7809523809524
ENSG00000155508,2127.354285714286
ENSG00000155511,2233.021428571428
ENSG00000155530,3013.1347619047624
ENSG00000155542,811.3414285714283
ENSG00000155545,3358.8923809523812
ENSG00000155561,2447.83
ENSG00000155592,5455.511428571429
ENSG00000155621,1054.0985714285716
ENSG00000155622,545.354761904762
ENSG00000155629,4116.266666666666
ENSG00000155636,1419.2257142857147
ENSG00000155657,78295.0195238095
ENSG00000155659,1380.684761904762
ENSG00000155660,2513.0028571428566
ENSG00000155666,1393.037619047619
ENSG00000155714,1110.7514285714285
ENSG00000155719,3252.8752380952374
ENSG00000155729,2499.0814285714278
ENSG00000155744,5875.642857142857
ENSG00000155749,874.5823809523812
ENSG00000155754,3754.747142857143
ENSG00000155755,2095.3042857142855
ENSG00000155760,4505.354761904761
ENSG00000155761,4451.739047619048
ENSG00000155792,1940.9114285714284
ENSG00000155816,2077.20380952381
ENSG00000155827,3564.572857142857
ENSG00000155833,1539.4738095238092
ENSG00000155846,4483.901904761904
ENSG00000155849,1221.7714285714287
ENSG00000155850,6961.969523809525
ENSG00000155858,6485.354761904763
ENSG00000155868,1626.6728571428569
ENSG00000155875,3478.7523809523814
ENSG00000155876,1517.3547619047617
ENSG00000155886,10832.521428571428
ENSG00000155890,2432.354761904762
ENSG00000155893,2780.735714285715
ENSG00000155897,2750.116666666667
ENSG00000155903,3889.916666666666
ENSG00000155906,1805.6290476190477
ENSG00000155918,979.4023809523812
ENSG00000155926,2384.4790476190474
ENSG00000155957,779.7657142857144
ENSG00000155959,1460.824761904762
ENSG00000155961,3331.3547619047617
ENSG00000155962,2043.397619047619
ENSG00000155966,4527.501428571428
ENSG00000155970,1170.8999999999999
ENSG00000155974,3252.0076190476193
ENSG00000155975,2093.672857142857
ENSG00000155980,1726.2047619047619
ENSG00000156006,900.1800000000002
ENSG00000156009,1388.7828571428572
ENSG00000156011,5138.602857142857
ENSG00000156017,3081.1633333333334
ENSG00000156026,2089.6509523809523
ENSG00000156030,3401.7052380952377
ENSG00000156042,3302.6533333333327
ENSG00000156049,1659.7299999999993
ENSG00000156050,2404.2171428571423
ENSG00000156052,6712.791904761906
ENSG00000156076,928.7923809523813
ENSG00000156096,1113.529523809524
ENSG00000156097,2668.8095238095243
ENSG00000156103,5488.975714285713
ENSG00000156110,1050.7514285714287
ENSG00000156113,3587.9042857142854
ENSG00000156127,750.1661904761903
ENSG00000156136,2312.59380952381
ENSG00000156140,3208.8142857142852
ENSG00000156150,1431.783333333333
ENSG00000156162,1532.9433333333336
ENSG00000156170,1349.7738095238096
ENSG00000156171,1349.0666666666666
ENSG00000156172,3258.354761904762
ENSG00000156194,1184.1633333333332
ENSG00000156206,956.252380952381
ENSG00000156218,3215.2633333333342
ENSG00000156219,1045.1771428571426
ENSG00000156222,2141.438095238095
ENSG00000156232,2516.617142857143
ENSG00000156234,888.164761904762
ENSG00000156239,1761.5723809523809
ENSG00000156253,1653.1823809523805
ENSG00000156256,2897.2514285714287
ENSG00000156261,1437.3300000000002
ENSG00000156265,1265.7857142857142
ENSG00000156269,1173.7995238095236
ENSG00000156273,2818.1285714285714
ENSG00000156282,1159.354761904762
ENSG00000156284,2010.3547619047613
ENSG00000156298,1185.665238095238
ENSG00000156299,2654.6757142857136
ENSG00000156304,2475.3580952380953
ENSG00000156313,2456.6814285714286
ENSG00000156345,2130.8523809523813
ENSG00000156374,1822.1095238095236
ENSG00000156381,1965.2042857142858
ENSG00000156384,1324.2138095238095
ENSG00000156395,4893.19
ENSG00000156398,3759.6399999999994
ENSG00000156411,424.56428571428563
ENSG00000156413,1802.7804761904758
ENSG00000156414,2375.054285714286
ENSG00000156427,1916.3547619047613
ENSG00000156453,3355.881904761904
ENSG00000156463,1873.1057142857142
ENSG00000156466,3630.3547619047617
ENSG00000156467,614.4190476190477
ENSG00000156469,1103.1114285714286
ENSG00000156471,1914.8523809523808
ENSG00000156475,1633.0628571428576
ENSG00000156482,426.832380952381
ENSG00000156486,4642.069047619047
ENSG00000156500,1646.2585714285715
ENSG00000156502,1345.3123809523813
ENSG00000156504,2505.299047619048
ENSG00000156508,1551.332380952381
ENSG00000156509,2855.202380952381
ENSG00000156510,3136.4671428571437
ENSG00000156515,3469.877142857142
ENSG00000156521,2914.196666666667
ENSG00000156531,3670.4109523809525
ENSG00000156535,7876.908095238094
ENSG00000156564,2815.3547619047627
ENSG00000156574,1652.5871428571425
ENSG00000156575,787.3547619047619
ENSG00000156587,1191.9252380952382
ENSG00000156599,3783.4033333333336
ENSG00000156603,994.3719047619048
ENSG00000156639,2403.3828571428576
ENSG00000156642,2030.3814285714286
ENSG00000156650,4721.696666666667
ENSG00000156671,5591.100952380952
ENSG00000156675,4011.474761904761
ENSG00000156687,5054.8909523809525
ENSG00000156689,1167.5480952380951
ENSG00000156697,2232.0166666666673
ENSG00000156709,1866.6466666666672
ENSG00000156711,4920.552380952379
ENSG00000156735,3186.607619047619
ENSG00000156738,1623.8152380952379
ENSG00000156755,268.35476190476186
ENSG00000156787,1669.1228571428574
ENSG00000156795,907.5461904761906
ENSG00000156802,2554.010952380952
ENSG00000156804,2487.8961904761904
ENSG00000156831,856.2328571428574
ENSG00000156853,3173.617142857143
ENSG00000156858,826.4728571428573
ENSG00000156860,2718.066666666667
ENSG00000156869,5735.857142857142
ENSG00000156873,1534.0290476190473
ENSG00000156875,2585.2514285714287
ENSG00000156876,3801.103333333333
ENSG00000156885,280.85476190476186
ENSG00000156886,2330.5271428571427
ENSG00000156920,9464.275238095239
ENSG00000156925,2209.9576190476196
ENSG00000156928,531.4395238095238
ENSG00000156931,1595.9352380952382
ENSG00000156958,2723.845238095238
ENSG00000156959,3816.6880952380943
ENSG00000156966,3618.3757142857144
ENSG00000156968,5045.524285714285
ENSG00000156970,1187.0985714285712
ENSG00000156973,1027.555238095238
ENSG00000156976,1621.466666666667
ENSG00000156983,2882.867619047619
ENSG00000156990,1013.0357142857141
ENSG00000157005,525.354761904762
ENSG00000157014,4276.669999999999
ENSG00000157017,590.819523809524
ENSG00000157020,1221.0895238095234
ENSG00000157021,808.3547619047619
ENSG00000157036,1963.524285714286
ENSG00000157045,960.2009523809523
ENSG00000157060,1578.1833333333334
ENSG00000157064,3809.535714285714
ENSG00000157077,6566.730476190476
ENSG00000157087,5034.691428571428
ENSG00000157093,713.6885714285713
ENSG00000157103,3868.55
ENSG00000157106,7772.730476190478
ENSG00000157107,2290.2257142857143
ENSG00000157110,1599.7104761904761
ENSG00000157111,1163.6385714285716
ENSG00000157119,2417.354761904762
ENSG00000157131,1297.157619047619
ENSG00000157150,1112.354761904762
ENSG00000157152,2106.0471428571427
ENSG00000157168,1326.6057142857142
ENSG00000157181,2373.6680952380952
ENSG00000157184,2648.1599999999994
ENSG00000157191,1586.9804761904759
ENSG00000157193,2689.8080952380947
ENSG00000157211,2235.569047619048
ENSG00000157212,2735.2799999999997
ENSG00000157214,3600.9561904761913
ENSG00000157216,2091.640476190476
ENSG00000157219,2300.894285714286
ENSG00000157224,1442.1595238095238
ENSG00000157227,1871.2338095238097
ENSG00000157240,6812.354761904764
ENSG00000157259,3994.3309523809517
ENSG00000157303,823.2085714285716
ENSG00000157306,2242.9871428571437
ENSG00000157315,777.8919047619048
ENSG00000157322,2134.940952380953
ENSG00000157326,826.3547619047619
ENSG00000157330,2053.770952380952
ENSG00000157335,2023.297142857143
ENSG00000157343,993.5828571428574
ENSG00000157349,1681.892857142857
ENSG00000157350,5181.095714285714
ENSG00000157353,2639.4252380952385
ENSG00000157368,979.8309523809523
ENSG00000157379,816.7895238095239
ENSG00000157388,3031.4638095238097
ENSG00000157399,1695.433333333333
ENSG00000157404,3433.1257142857153
ENSG00000157423,3679.7933333333335
ENSG00000157426,1641.4671428571428
ENSG00000157429,1163.7209523809522
ENSG00000157445,2464.5523809523806
ENSG00000157450,2109.287619047619
ENSG00000157456,1366.8928571428573
ENSG00000157470,1593.1419047619047
ENSG00000157483,1010.2314285714284
ENSG00000157500,2888.130476190476
ENSG00000157502,4064.354761904761
ENSG00000157510,2490.7742857142857
ENSG00000157514,1711.649523809524
ENSG00000157538,2362.822380952381
ENSG00000157540,3473.359047619048
ENSG00000157542,14748.073333333336
ENSG00000157551,3149.873809523809
ENSG00000157554,2812.1790476190477
ENSG00000157557,2471.1438095238095
ENSG00000157570,2744.0276190476197
ENSG00000157578,1191.0714285714284
ENSG00000157593,1764.7438095238094
ENSG00000157600,4467.01
ENSG00000157601,2064.343333333333
ENSG00000157613,1029.1961904761906
ENSG00000157617,3224.641428571429
ENSG00000157625,6261.376666666666
ENSG00000157637,2812.622857142857
ENSG00000157653,1626.1957142857143
ENSG00000157654,4919.907142857143
ENSG00000157657,4862.363333333334
ENSG00000157680,4203.406666666667
ENSG00000157693,3910.230476190476
ENSG00000157703,1855.3557142857144
ENSG00000157734,2751.8333333333335
ENSG00000157741,5050.608571428572
ENSG00000157764,3115.780476190476
ENSG00000157765,1752.0561904761905
ENSG00000157766,4107.530952380952
ENSG00000157778,828.3280952380954
ENSG00000157782,1683.7114285714285
ENSG00000157796,1738.3614285714284
ENSG00000157800,1299.0857142857142
ENSG00000157823,3412.6976190476184
ENSG00000157827,4729.318095238094
ENSG00000157833,3696.549047619048
ENSG00000157837,2625.4595238095235
ENSG00000157851,3562.891904761905
ENSG00000157856,1286.7552380952382
ENSG00000157869,1371.1776190476191
ENSG00000157870,2254.745238095238
ENSG00000157873,1545.165238095238
ENSG00000157881,2006.7433333333333
ENSG00000157884,574.0214285714286
ENSG00000157890,3508.477619047619
ENSG00000157895,1744.5042857142855
ENSG00000157911,1851.7223809523807
ENSG00000157916,1320.507619047619
ENSG00000157927,2837.63619047619
ENSG00000157933,5457.619523809523
ENSG00000157954,1612.9138095238093
ENSG00000157965,609.354761904762
ENSG00000157978,2744.2657142857142
ENSG00000157985,4706.732380952381
ENSG00000157992,597.687142857143
ENSG00000157999,1341.3547619047617
ENSG00000158006,3039.083333333334
ENSG00000158008,1668.2357142857138
ENSG00000158014,2378.211904761905
ENSG00000158019,1489.6004761904762
ENSG00000158022,1485.8547619047617
ENSG00000158023,3093.088095238095
ENSG00000158042,1581.0433333333335
ENSG00000158050,1537.7033333333334
ENSG00000158055,1979.9385714285715
ENSG00000158062,1951.7028571428573
ENSG00000158077,3731.3547619047617
ENSG00000158079,3399.5409523809517
ENSG00000158089,1017.3942857142857
ENSG00000158092,1130.7785714285712
ENSG00000158104,1097.3309523809526
ENSG00000158106,2836.3604761904758
ENSG00000158109,2213.0647619047622
ENSG00000158113,1041.4195238095238
ENSG00000158122,2239.1261904761905
ENSG00000158125,2709.5947619047615
ENSG00000158156,1960.4414285714286
ENSG00000158158,4701.354761904761
ENSG00000158161,3338.045238095238
ENSG00000158163,1106.5952380952378
ENSG00000158164,552.354761904762
ENSG00000158169,2653.2038095238095
ENSG00000158186,2023.1000000000006
ENSG00000158195,4116.251428571429
ENSG00000158201,1432.5761904761905
ENSG00000158220,2944.3095238095243
ENSG00000158234,1112.8633333333335
ENSG00000158246,2300.354761904762
ENSG00000158258,8783.616666666665
ENSG00000158270,4673.1180952380955
ENSG00000158286,2081.794761904762
ENSG00000158290,4170.042857142857
ENSG00000158292,4116.354761904761
ENSG00000158296,2210.0271428571427
ENSG00000158301,3394.4309523809525
ENSG00000158315,1544.4976190476189
ENSG00000158321,2157.708095238095
ENSG00000158352,6493.52238095238
ENSG00000158373,523.5514285714287
ENSG00000158402,1328.3628571428571
ENSG00000158406,1220.557142857143
ENSG00000158411,820.2414285714284
ENSG00000158417,5390.947142857142
ENSG00000158423,1130.585238095238
ENSG00000158427,1037.5557142857142
ENSG00000158428,1377.8323809523806
ENSG00000158435,2086.135238095238
ENSG00000158445,4052.5676190476192
ENSG00000158457,2147.0585714285717
ENSG00000158458,2205.7019047619046
ENSG00000158467,3384.982857142857
ENSG00000158470,4640.354761904761
ENSG00000158473,2865.5004761904765
ENSG00000158477,1727.3547619047613
ENSG00000158480,3964.8523809523804
ENSG00000158481,1016.8885714285716
ENSG00000158482,925.3547619047621
ENSG00000158483,910.3547619047619
ENSG00000158485,1131.3709523809525
ENSG00000158486,3695.7690476190473
ENSG00000158488,986.6609523809525
ENSG00000158497,299.35476190476186
ENSG00000158516,863.5928571428572
ENSG00000158517,1041.8657142857144
ENSG00000158525,1108.9700000000003
ENSG00000158526,3994.354761904761
ENSG00000158528,5619.009999999999
ENSG00000158545,2151.7128571428566
ENSG00000158552,742.0995238095237
ENSG00000158553,2179.6404761904764
ENSG00000158555,2066.750952380952
ENSG00000158560,1625.7280952380954
ENSG00000158571,1407.0133333333333
ENSG00000158578,1263.0638095238096
ENSG00000158604,2288.6014285714286
ENSG00000158615,4313.2038095238095
ENSG00000158623,2849.9385714285722
ENSG00000158636,1804.2842857142857
ENSG00000158639,480.1661904761906
ENSG00000158669,3642.6047619047617
ENSG00000158683,4580.546666666666
ENSG00000158691,5696.572857142857
ENSG00000158710,1320.2680952380952
ENSG00000158711,4802.267142857143
ENSG00000158714,1399.59
ENSG00000158715,2728.8428571428576
ENSG00000158716,620.1409523809524
ENSG00000158717,921.5490476190477
ENSG00000158731,848.3547619047619
ENSG00000158747,1592.2533333333333
ENSG00000158748,3718.3547619047617
ENSG00000158764,797.0214285714286
ENSG00000158769,3636.441428571429
ENSG00000158773,908.6280952380953
ENSG00000158786,3376.8785714285714
ENSG00000158792,1450.9457142857143
ENSG00000158793,1364.9476190476194
ENSG00000158796,1814.4014285714286
ENSG00000158805,3424.3947619047626
ENSG00000158806,611.927619047619
ENSG00000158813,2680.3838095238093
ENSG00000158815,1492.3666666666666
ENSG00000158816,3634.078571428571
ENSG00000158825,701.0700000000002
ENSG00000158828,2075.3319047619048
ENSG00000158850,1689.0785714285712
ENSG00000158856,2197.174285714286
ENSG00000158859,6743.003809523809
ENSG00000158863,1916.6761904761906
ENSG00000158864,1460.7280952380954
ENSG00000158865,1713.5385714285715
ENSG00000158869,493.86904761904754
ENSG00000158874,437.42142857142846
ENSG00000158882,2119.111428571428
ENSG00000158887,1460.4738095238095
ENSG00000158901,1070.9342857142858
ENSG00000158941,1569.3500000000001
ENSG00000158955,2858.5085714285715
ENSG00000158966,4493.626190476191
ENSG00000158985,3231.955714285714
ENSG00000158987,3905.6209523809525
ENSG00000159023,3558.4028571428585
ENSG00000159055,1327.627142857143
ENSG00000159063,1478.8109523809524
ENSG00000159069,1983.5723809523804
ENSG00000159079,1076.1361904761904
ENSG00000159082,3299.667142857142
ENSG00000159086,2257.4214285714284
ENSG00000159110,1725.9714285714283
ENSG00000159111,1647.386666666666
ENSG00000159128,1582.4614285714283
ENSG00000159131,1857.0138095238094
ENSG00000159140,1271.814761904762
ENSG00000159147,1264.687619047619
ENSG00000159164,4129.844285714285
ENSG00000159166,1129.0485714285714
ENSG00000159167,2776.8309523809526
ENSG00000159173,2119.4814285714288
ENSG00000159176,1789.8919047619047
ENSG00000159182,300.35476190476186
ENSG00000159184,2957.3547619047627
ENSG00000159186,554.354761904762
ENSG00000159189,1103.378095238095
ENSG00000159197,2077.81
ENSG00000159199,419.8814285714285
ENSG00000159200,2068.257619047619
ENSG00000159202,2783.5528571428567
ENSG00000159208,1242.1776190476191
ENSG00000159210,651.7261904761907
ENSG00000159212,3890.6880952380943
ENSG00000159214,1262.487142857143
ENSG00000159216,4589.432857142857
ENSG00000159217,2920.1323809523815
ENSG00000159224,634.354761904762
ENSG00000159228,1113.6276190476192
ENSG00000159231,916.3547619047621
ENSG00000159239,6951.354761904764
ENSG00000159247,1252.3547619047617
ENSG00000159248,2840.3547619047627
ENSG00000159251,1300.1047619047617
ENSG00000159256,3387.6314285714284
ENSG00000159259,3591.154761904762
ENSG00000159261,1466.3547619047617
ENSG00000159263,2962.2190476190476
ENSG00000159267,5024.746666666667
ENSG00000159289,1769.2699999999995
ENSG00000159307,5527.96142857143
ENSG00000159314,2710.267142857143
ENSG00000159322,2777.659047619047
ENSG00000159335,847.5623809523811
ENSG00000159337,2754.577142857143
ENSG00000159339,1508.6123809523808
ENSG00000159346,1981.9471428571424
ENSG00000159348,1497.0695238095236
ENSG00000159352,751.4371428571429
ENSG00000159363,2520.640952380953
ENSG00000159374,1497.3490476190475
ENSG00000159377,726.5566666666667
ENSG00000159387,1771.0452380952377
ENSG00000159388,2028.0666666666664
ENSG00000159398,1694.9104761904762
ENSG00000159399,5029.279523809524
ENSG00000159403,1461.4576190476191
ENSG00000159409,4095.7342857142853
ENSG00000159423,2250.616666666667
ENSG00000159433,7281.361428571429
ENSG00000159445,1791.195238095238
ENSG00000159450,6903.354761904764
ENSG00000159455,526.354761904762
ENSG00000159459,3711.9871428571437
ENSG00000159461,1415.5585714285714
ENSG00000159479,1614.4233333333336
ENSG00000159495,1319.8547619047617
ENSG00000159496,758.4323809523811
ENSG00000159516,507.354761904762
ENSG00000159527,1687.92619047619
ENSG00000159556,1418.537142857143
ENSG00000159579,1458.6738095238097
ENSG00000159588,1828.804761904762
ENSG00000159592,2197.480952380952
ENSG00000159593,939.0109523809525
ENSG00000159596,1267.6161904761905
ENSG00000159618,3091.016666666667
ENSG00000159625,1618.524285714286
ENSG00000159640,2354.763809523809
ENSG00000159648,1125.8276190476192
ENSG00000159650,2892.6642857142865
ENSG00000159658,4044.085238095239
ENSG00000159674,1367.3276190476188
ENSG00000159685,727.83
ENSG00000159692,2142.603333333333
ENSG00000159708,1118.142380952381
ENSG00000159712,2898.3547619047627
ENSG00000159713,943.8347619047622
ENSG00000159714,1429.3957142857143
ENSG00000159720,1490.1571428571428
ENSG00000159723,416.35476190476203
ENSG00000159733,1972.7442857142864
ENSG00000159753,1574.4542857142858
ENSG00000159761,1147.3066666666668
ENSG00000159763,496.354761904762
ENSG00000159784,3315.2395238095237
ENSG00000159788,2745.0990476190473
ENSG00000159792,2177.212380952381
ENSG00000159840,2012.153333333334
ENSG00000159842,1976.306666666666
ENSG00000159860,2339.354761904762
ENSG00000159871,1548.9433333333334
ENSG00000159873,3541.944285714286
ENSG00000159882,2353.0861904761905
ENSG00000159884,962.4180952380954
ENSG00000159885,1348.9909523809524
ENSG00000159899,2735.4366666666665
ENSG00000159904,1074.354761904762
ENSG00000159905,1855.2880952380954
ENSG00000159915,1508.8619047619047
ENSG00000159917,2941.473333333334
ENSG00000159921,4146.044761904762
ENSG00000159958,3841.3547619047617
ENSG00000159961,2368.8309523809526
ENSG00000160007,7547.228095238094
ENSG00000160013,1870.9033333333334
ENSG00000160014,777.4609523809523
ENSG00000160049,3686.8142857142852
ENSG00000160050,869.0061904761905
ENSG00000160051,2014.5390476190476
ENSG00000160055,1033.5452380952383
ENSG00000160058,1782.0742857142855
ENSG00000160062,4609.926666666666
ENSG00000160072,2485.1152380952385
ENSG00000160075,1479.4090476190477
ENSG00000160087,1743.0542857142855
ENSG00000160094,2489.2109523809527
ENSG00000160097,1210.925714285714
ENSG00000160111,2407.8504761904765
ENSG00000160113,2262.0214285714287
ENSG00000160117,2540.6871428571435
ENSG00000160124,561.2652380952381
ENSG00000160131,2383.9499999999994
ENSG00000160145,2394.838095238095
ENSG00000160161,3029.8309523809526
ENSG00000160172,922.3547619047621
ENSG00000160179,3739.0890476190484
ENSG00000160180,482.4185714285715
ENSG00000160181,514.0533333333333
ENSG00000160182,410.35476190476203
ENSG00000160183,1921.2804761904758
ENSG00000160185,2262.0704761904763
ENSG00000160188,1437.6519047619047
ENSG00000160190,2643.577142857143
ENSG00000160191,1406.5923809523808
ENSG00000160193,1392.234761904762
ENSG00000160194,2302.840476190476
ENSG00000160199,1311.0566666666668
ENSG00000160200,1241.391904761905
ENSG00000160201,1268.6423809523812
ENSG00000160202,917.259523809524
ENSG00000160207,1371.2961904761905
ENSG00000160208,4912.021904761905
ENSG00000160209,2451.9428571428575
ENSG00000160211,1668.2233333333331
ENSG00000160213,542.8414285714287
ENSG00000160214,1830.2790476190478
ENSG00000160216,4385.165238095239
ENSG00000160218,2550.5109523809524
ENSG00000160219,4008.189999999999
ENSG00000160221,750.3609523809525
ENSG00000160223,3584.338095238095
ENSG00000160224,2026.8266666666664
ENSG00000160226,1426.191904761905
ENSG00000160229,3436.5871428571427
ENSG00000160233,5763.354761904762
ENSG00000160255,1938.1157142857141
ENSG00000160256,638.4980952380952
ENSG00000160271,3122.88380952381
ENSG00000160282,1007.0452380952381
ENSG00000160284,1134.056190476191
ENSG00000160285,3197.2961904761905
ENSG00000160293,4052.518095238096
ENSG00000160294,3925.848571428572
ENSG00000160298,2095.1566666666663
ENSG00000160299,3313.103809523809
ENSG00000160305,3806.384761904762
ENSG00000160307,985.4161904761906
ENSG00000160310,1617.3728571428574
ENSG00000160318,651.934761904762
ENSG00000160321,6611.651904761905
ENSG00000160323,2315.7523809523805
ENSG00000160325,2438.1595238095238
ENSG00000160326,2279.0561904761907
ENSG00000160336,2587.6961904761906
ENSG00000160339,903.8547619047619
ENSG00000160345,671.6152380952379
ENSG00000160349,699.854761904762
ENSG00000160352,4165.594285714286
ENSG00000160360,2599.8676190476194
ENSG00000160392,1244.929523809524
ENSG00000160396,2364.354761904762
ENSG00000160401,2184.627142857143
ENSG00000160404,1304.1804761904762
ENSG00000160408,2063.771904761905
ENSG00000160410,991.6614285714287
ENSG00000160439,1230.1338095238095
ENSG00000160445,3948.3790476190475
ENSG00000160446,1066.7900000000002
ENSG00000160447,2247.696666666667
ENSG00000160460,3554.0004761904756
ENSG00000160469,1807.615714285714
ENSG00000160471,1098.0471428571427
ENSG00000160472,523.354761904762
ENSG00000160505,2226.1880952380957
ENSG00000160539,1807.4190476190474
ENSG00000160551,8494.340000000002
ENSG00000160563,1277.6371428571429
ENSG00000160570,1695.2014285714279
ENSG00000160584,3329.3609523809528
ENSG00000160588,3700.568095238095
ENSG00000160593,1667.412857142857
ENSG00000160602,2640.582380952381
ENSG00000160606,577.2604761904763
ENSG00000160613,4046.0157142857147
ENSG00000160633,1789.3476190476192
ENSG00000160654,1613.7452380952382
ENSG00000160678,881.1071428571428
ENSG00000160679,1919.661428571429
ENSG00000160683,4211.354761904761
ENSG00000160685,3363.0390476190473
ENSG00000160688,940.0066666666663
ENSG00000160691,2088.6466666666665
ENSG00000160695,1606.1442857142852
ENSG00000160703,3268.6052380952374
ENSG00000160710,5215.429047619048
ENSG00000160712,5287.547142857144
ENSG00000160714,1422.0914285714282
ENSG00000160716,3397.024761904762
ENSG00000160741,1630.0876190476192
ENSG00000160746,1368.51
ENSG00000160752,774.3319047619048
ENSG00000160753,1728.7766666666662
ENSG00000160766,1464.3547619047617
ENSG00000160767,1886.369523809524
ENSG00000160781,1599.300476190476
ENSG00000160783,954.1319047619047
ENSG00000160785,3337.390476190475
ENSG00000160789,1997.1180952380955
ENSG00000160791,3204.5719047619054
ENSG00000160796,5130.611428571428
ENSG00000160799,628.2080952380952
ENSG00000160801,1534.7304761904763
ENSG00000160803,3377.4061904761907
ENSG00000160808,1253.8438095238096
ENSG00000160813,579.9480952380952
ENSG00000160818,1240.524285714286
ENSG00000160838,1115.422857142857
ENSG00000160856,2843.802857142857
ENSG00000160862,927.7914285714288
ENSG00000160867,1076.317142857143
ENSG00000160868,1568.8785714285711
ENSG00000160870,1268.95
ENSG00000160877,4196.046666666666
ENSG00000160882,2611.855238095238
ENSG00000160883,2089.329523809524
ENSG00000160886,1908.2985714285712
ENSG00000160888,2006.1923809523805
ENSG00000160908,1663.835238095238
ENSG00000160917,1367.057142857143
ENSG00000160932,1000.0771428571429
ENSG00000160948,891.8542857142858
ENSG00000160949,5196.729523809524
ENSG00000160951,1331.3547619047617
ENSG00000160953,1877.0804761904762
ENSG00000160957,1563.2261904761906
ENSG00000160959,3843.7457142857147
ENSG00000160961,2527.9342857142856
ENSG00000160963,2424.164285714286
ENSG00000160972,1164.9314285714286
ENSG00000160973,1572.2595238095237
ENSG00000160991,7624.1590476190495
ENSG00000160993,1374.742380952381
ENSG00000160994,1675.3547619047613
ENSG00000160999,1847.3661904761902
ENSG00000161010,1492.4309523809527
ENSG00000161011,1676.0914285714287
ENSG00000161013,1335.4171428571428
ENSG00000161016,513.5228571428571
ENSG00000161021,5489.779047619047
ENSG00000161031,1740.8995238095233
ENSG00000161036,2088.917142857142
ENSG00000161040,2411.98619047619
ENSG00000161048,2293.418095238095
ENSG00000161055,469.40238095238107
ENSG00000161057,2134.2204761904763
ENSG00000161082,1681.2095238095237
ENSG00000161091,1194.2157142857143
ENSG00000161103,1307.3547619047617
ENSG00000161132,1158.354761904762
ENSG00000161133,838.3547619047619
ENSG00000161179,1277.7795238095239
ENSG00000161180,1504.7090476190476
